,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isOwnGoal,isGoal,cardType.value,cardType.displayName,venue,opponent
2009,2309277935.0,1352,112,47.0,338,78.7,82.1,118,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.1'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.4'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 137, 123, 125, 35, 37, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,0,Unsuccessful,44288.0,88.6,53.4,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2010,2309277937.0,789,112,48.0,423,12.6,44.6,118,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.5'}, {'type': {'value': 15, 'displayName': 'Head'}}]","[90, 93, 94, 56, 215]",True,4,SecondPeriodOfExtraTime,12,Clearance,1,Successful,243534.0,37.5,37.1,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2011,2309277941.0,1353,112,51.0,338,62.4,64.9,118,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.3'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 138, 204, 35, 37, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,122117.0,68.0,64.8,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2012,2309277949.0,1354,112,54.0,338,68.1,71.1,118,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '100.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.9'}]","[90, 119, 123, 127, 35, 36, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,0,Unsuccessful,44721.0,100.0,82.9,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2013,2309277985.0,791,113,25.0,423,4.4,45.8,119,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '56.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 74, 'displayName': 'MissHigh'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.5'}]","[90, 119, 123, 127, 35, 37, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,0,Unsuccessful,35758.0,56.6,23.5,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2014,2309277981.0,1356,113,28.0,338,43.8,72.4,119,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '792'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[196, 199]",False,4,SecondPeriodOfExtraTime,44,Aerial,1,Successful,44721.0,,,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2015,2309277987.0,792,113,28.0,423,56.2,27.6,119,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '1356'}]","[197, 198]",False,4,SecondPeriodOfExtraTime,44,Aerial,0,Unsuccessful,345528.0,,,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2016,2309277983.0,1357,113,28.0,338,44.2,68.4,119,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.3'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.4'}]","[90, 117, 119, 28, 138, 35, 36, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,0,Unsuccessful,44721.0,46.4,68.8,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2017,2309277989.0,793,113,28.0,423,60.7,27.2,119,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[90],True,4,SecondPeriodOfExtraTime,61,BallTouch,1,Successful,345528.0,,,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2018,2309277991.0,794,113,29.0,423,65.5,26.8,119,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.8'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,31777.0,60.7,21.3,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2019,2309278005.0,796,113,32.0,423,62.8,5.8,119,"[{'type': {'value': 211, 'displayName': 'OverRun'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 203]",True,4,SecondPeriodOfExtraTime,3,TakeOn,0,Unsuccessful,317630.0,,,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2020,2309278013.0,1359,113,38.0,338,23.2,100.0,119,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 211, 34, 37, 214]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,44721.0,20.9,91.7,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2021,2309278019.0,1360,113,40.0,338,21.3,91.7,119,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 126, 34, 37, 214, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,44288.0,20.7,40.3,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2022,2309278025.0,1361,113,45.0,338,37.5,35.4,119,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.9'}]","[90, 116, 29, 35, 37, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,25931.0,45.0,27.9,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2023,2309278027.0,1362,113,48.0,338,45.0,27.3,119,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.5'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,74939.0,55.5,3.8,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2024,2309278031.0,1363,113,49.0,338,55.5,3.8,119,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.9'}]","[90, 116, 29, 34, 36, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,298839.0,47.9,21.9,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2025,2309278041.0,1364,113,51.0,338,46.6,24.3,119,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.8'}]","[90, 116, 29, 34, 36, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,74939.0,43.8,63.9,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2026,2309278043.0,1365,113,59.0,338,64.9,75.1,119,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,122117.0,70.8,96.6,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2027,2309278045.0,1366,114,2.0,338,66.7,94.2,120,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.2'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,261212.0,60.1,91.1,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2028,2309278047.0,1367,114,3.0,338,60.4,90.6,120,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,44288.0,58.3,78.2,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2029,2309278049.0,1368,114,6.0,338,59.5,82.7,120,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,122117.0,65.3,95.0,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2030,2309278051.0,1369,114,6.0,338,66.3,96.0,120,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.9'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,44288.0,64.4,92.9,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2031,2309278053.0,1370,114,10.0,338,63.6,82.4,120,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '45.3'}]","[90, 118, 116, 126, 35, 37, 215, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,402197.0,65.4,15.9,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2032,2309278055.0,1371,114,15.0,338,69.1,14.6,120,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.1'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,74939.0,75.1,19.5,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2033,2309278057.0,798,114,16.0,423,25.6,86.9,120,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '1372'}]",[54],False,4,SecondPeriodOfExtraTime,45,Challenge,0,Unsuccessful,297390.0,,,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2034,2309278059.0,1372,114,16.0,338,74.4,13.1,120,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '798'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 53]",True,4,SecondPeriodOfExtraTime,3,TakeOn,1,Successful,254582.0,,,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2035,2309278061.0,1373,114,18.0,338,76.5,5.6,120,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.9'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,254582.0,74.9,3.1,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2036,2309278063.0,1374,114,20.0,338,73.5,6.5,120,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,298839.0,70.5,29.5,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2037,2309278065.0,1375,114,21.0,338,70.5,29.5,120,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,44721.0,70.1,19.1,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2038,2309278067.0,1376,114,22.0,338,70.1,19.1,120,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,74939.0,69.0,51.5,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2039,2309278069.0,1377,114,25.0,338,71.6,58.5,120,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '84.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.9'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,402197.0,80.9,84.5,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2040,2309278071.0,1378,114,26.0,338,80.9,84.5,120,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.1'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,44288.0,78.4,59.6,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2041,2309278075.0,1379,114,29.0,338,77.5,59.3,120,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 123, 204, 35, 37, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,261212.0,90.0,36.3,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2042,2309278077.0,1380,114,31.0,338,90.0,37.4,120,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.2'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,74939.0,97.2,28.8,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2043,2309278079.0,1381,114,35.0,338,90.9,16.4,120,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.3'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,254582.0,78.2,15.6,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2044,2309278081.0,1382,114,37.0,338,77.6,15.8,120,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.7'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,74939.0,71.3,35.7,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2045,2309278089.0,1383,114,39.0,338,71.3,36.1,120,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.3'}]","[90, 118, 116, 29, 204, 36, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,25931.0,71.3,63.3,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2046,2309278093.0,1384,114,43.0,338,77.1,68.2,120,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '89.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.8'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,402197.0,89.6,83.6,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2047,2309278099.0,1385,114,44.0,338,89.6,83.6,120,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.7'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.2'}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[90, 118, 137, 123, 124, 35, 37, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,44288.0,97.7,34.9,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
2048,2309278101.0,1386,114,47.0,338,97.7,34.9,120,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.7'}]","[90, 118, 116, 29, 123, 204, 34, 36, 216, 217]",True,4,SecondPeriodOfExtraTime,1,Pass,1,Successful,254582.0,90.3,51.5,,,,,,,,,,,,Saint Petersburg Stadium,Switzerland
